locatie;UN;Product;batch;aantal;verdiep
HP06500;000107498405;H000025884;7001B23802;19.950;00
HP06500;000107498405;H000025884;7001B23802;27.800;00
HP06500;000107498405;H000025884;7001B23802;20.000;00
HD01802;000107505519;PAA206554;2001767017;14400.000;02
HD01801;000107505518;PAA206554;2001767017;14400.000;01
HD01804;000107505517;PAA206554;2001767017;14400.000;04
HD01902;000107505515;PAA206554;2001767017;14400.000;02
HD01903;000107505514;PAA206554;2001767017;14400.000;03
HD02101;000107505513;PAA206554;2001767017;14400.000;01
HD02103;000107505512;PAA206554;2001767017;14400.000;03
HD03701;000107505511;PAA206554;2001767017;14400.000;01
HD03703;000107505510;PAA206554;2001767017;14400.000;03
HD03801;000107505509;PAA206554;2001767017;14400.000;01
HD03901;000107505508;PAA206554;2001767017;14400.000;01
HD03803;000107505507;PAA206554;2001767017;14400.000;03
HD04101;000107505506;PAA206554;2001767017;14400.000;01
HD03904;000107505505;PAA206554;2001767017;14400.000;04
HD03804;000107505504;PAA206554;2001767017;14400.000;04
HD03903;000107505503;PAA206554;2001767017;14400.000;03
HD03902;000107505502;PAA206554;2001767017;14400.000;02
HD03802;000107505501;PAA206554;2001767017;14400.000;02
HD03704;000107505500;PAA206554;2001767017;14400.000;04
HD03702;000107505499;PAA206554;2001767017;14400.000;02
HD03504;000107505498;PAA206554;2001767017;14400.000;04
HD02104;000107505497;PAA206554;2001767017;14400.000;04
HD02102;000107505496;PAA206554;2001767017;14400.000;02
HD01904;000107505495;PAA206554;2001767017;14400.000;04
HD01901;000107505494;PAA206554;2001767017;14400.000;01
HD01803;000107505516;PAA206554;2001767017;14400.000;03
HD01404;000107505376;PAA206554;2001765776;14400.000;04
HD01501;000107505375;PAA206554;2001765776;14400.000;01
HD01502;000107505374;PAA206554;2001765776;14400.000;02
HD01503;000107505373;PAA206554;2001765776;14400.000;03
HD01504;000107505372;PAA206554;2001765776;14400.000;04
HD01701;000107505371;PAA206554;2001765776;14400.000;01
HD02201;000107505369;PAA206554;2001765776;14400.000;01
HD01703;000107505370;PAA206554;2001765776;14400.000;03
HD02203;000107505368;PAA206554;2001765776;14400.000;03
HD02503;000107505367;PAA206554;2001765776;14400.000;03
HD02602;000107505366;PAA206554;2001765776;14400.000;02
HD02603;000107505365;PAA206554;2001765776;14400.000;03
HD02502;000107505364;PAA206554;2001765776;14400.000;02
HD02304;000107505363;PAA206554;2001765776;14400.000;04
HD02303;000107505362;PAA206554;2001765776;14400.000;03
HD02204;000107505361;PAA206554;2001765776;14400.000;04
HD02301;000107505360;PAA206554;2001765776;14400.000;01
HD02302;000107505359;PAA206554;2001765776;14400.000;02
HD02501;000107505358;PAA206554;2001765776;14400.000;01
HD02701;000107505357;PAA206554;2001765776;14400.000;01
HD02604;000107505356;PAA206554;2001765776;14400.000;04
HD02601;000107505355;PAA206554;2001765776;14400.000;01
HD02504;000107505354;PAA206554;2001765776;14400.000;04
HD02202;000107505352;PAA206554;2001765776;14400.000;02
HD01704;000107505350;PAA206554;2001765776;14400.000;04
HD01702;000107505349;PAA206554;2001765776;14400.000;02
HD02902;000107535666;PAA206554;2001752355;14400.000;02
HD02704;000107535669;PAA206554;2001752355;14400.000;04
HD00104;000107508260;PAA206553;2001776824;14400.000;04
HD01301;000107508222;PAA206554;2001749733;14400.000;01
HD01302;000107508223;PAA206554;2001749733;14400.000;02
HD01303;000107508224;PAA206554;2001749733;14400.000;03
HD01304;000107508225;PAA206554;2001749733;14400.000;04
HD01401;000107508226;PAA206554;2001749733;14400.000;01
HD01402;000107508227;PAA206554;2001749733;14400.000;02
HD01403;000107508228;PAA206554;2001749733;14400.000;03
HD01104;000107508229;PAA206554;2001749733;14400.000;04
HD01103;000107508230;PAA206554;2001749733;14400.000;03
HD01102;000107508232;PAA206554;2001749733;14400.000;02
HD01101;000107508231;PAA206554;2001749733;14400.000;01
HD01004;000107508234;PAA206554;2001749733;14400.000;04
HD01003;000107508233;PAA206554;2001749733;14400.000;03
HD01002;000107508235;PAA206554;2001749733;14400.000;02
HD01001;000107508236;PAA206554;2001749733;14400.000;01
HD00904;000107508247;PAA206554;2001749733;14400.000;04
HD00903;000107508246;PAA206554;2001749733;14400.000;03
HD00902;000107508245;PAA206554;2001749733;14400.000;02
HD00901;000107508244;PAA206554;2001749733;14400.000;01
HD00602;000107508243;PAA206554;2001749733;14400.000;02
HD00603;000107508242;PAA206554;2001749733;14400.000;03
HD00604;000107508241;PAA206554;2001749733;14400.000;04
HD00701;000107508240;PAA206554;2001749733;14400.000;01
HD00702;000107508239;PAA206554;2001749733;14400.000;02
HD00703;000107508238;PAA206554;2001749733;14400.000;03
HD00704;000107508237;PAA206554;2001749733;14400.000;04
HC05702;000107508248;PAA206553;2001776824;14400.000;02
HC05703;000107508249;PAA206553;2001776824;14400.000;03
HC05704;000107508250;PAA206553;2001776824;14400.000;04
HC05802;000107508251;PAA206553;2001776824;14400.000;02
HC05803;000107508252;PAA206553;2001776824;14400.000;03
HC05804;000107508253;PAA206553;2001776824;14400.000;04
HC05903;000107508255;PAA206553;2001776824;14400.000;03
HC05902;000107508254;PAA206553;2001776824;14400.000;02
HC05904;000107508256;PAA206553;2001776824;14400.000;04
HD00101;000107508257;PAA206553;2001776824;14400.000;01
HD00102;000107508258;PAA206553;2001776824;14400.000;02
HD00103;000107508259;PAA206553;2001776824;14400.000;03
HD00201;000107508261;PAA206553;2001776824;14400.000;01
HD00202;000107508262;PAA206553;2001776824;14400.000;02
HD00203;000107508263;PAA206553;2001776824;14400.000;03
HD00204;000107508264;PAA206553;2001776824;14400.000;04
HD00301;000107508265;PAA206553;2001776824;14400.000;01
HD00302;000107508266;PAA206553;2001776824;14400.000;02
HD00303;000107508267;PAA206553;2001776824;14400.000;03
HD00304;000107508268;PAA206553;2001776824;14400.000;04
HD00501;000107508269;PAA206553;2001776824;14400.000;01
HD00502;000107508271;PAA206553;2001776824;14400.000;02
HD00503;000107508272;PAA206553;2001776824;14400.000;03
HD00504;000107508273;PAA206553;2001776824;14400.000;04
HD00601;000107508274;PAA206553;2001776824;14400.000;01
HD02901;000107535668;PAA206554;2001752355;14400.000;01
HD03502;000107535651;PAA206554;2001752355;14400.000;02
HD03503;000107535649;PAA206554;2001752355;14400.000;03
HD03501;000107535653;PAA206554;2001752355;14400.000;01
HD03404;000107535654;PAA206554;2001752355;14400.000;04
HD03403;000107535655;PAA206554;2001752355;14400.000;03
HD03402;000107535656;PAA206554;2001752355;14400.000;02
HD03401;000107535657;PAA206554;2001752355;14400.000;01
HD03304;000107535658;PAA206554;2001752355;14400.000;04
HD03104;000107535660;PAA206554;2001752355;14400.000;04
HD03102;000107535662;PAA206554;2001752355;14400.000;02
HD03003;000107535663;PAA206554;2001752355;14400.000;03
HD02904;000107535664;PAA206554;2001752355;14400.000;04
HD02903;000107535665;PAA206554;2001752355;14400.000;03
HD03001;000107535667;PAA206554;2001752355;14400.000;01
HD02703;000107535670;PAA206554;2001752355;14400.000;03
HD02702;000107535671;PAA206554;2001752355;14400.000;02
HD03101;000107535672;PAA206554;2001752355;14400.000;01
HD03002;000107535673;PAA206554;2001752355;14400.000;02
HD03004;000107535674;PAA206554;2001752355;14400.000;04
HD03103;000107535675;PAA206554;2001752355;14400.000;03
HD03301;000107535676;PAA206554;2001752355;14400.000;01
HD03302;000107535678;PAA206554;2001752355;14400.000;02
HD03303;000107535677;PAA206554;2001752355;14400.000;03
HD04504;000107555152;PAA206554;2001769882;14400.000;04
HD05302;000107555139;PAA206554;2001769882;14400.000;02
HD05402;000107555138;PAA206554;2001769882;14400.000;02
HD05502;000107555140;PAA206554;2001769882;14400.000;02
HD05303;000107555141;PAA206554;2001769882;14400.000;03
HD05403;000107555142;PAA206554;2001769882;14400.000;03
HD05503;000107555143;PAA206554;2001769882;14400.000;03
HD05804;000107555156;PAA206554;2001769882;14400.000;04
HD05803;000107555145;PAA206554;2001769882;14400.000;03
HD05802;000107555144;PAA206554;2001769882;14400.000;02
HD05801;000107555155;PAA206554;2001769882;14400.000;01
HD05704;000107555137;PAA206554;2001769882;14400.000;04
HD05703;000107555154;PAA206554;2001769882;14400.000;03
HD04604;000107555136;PAA206554;2001769882;14400.000;04
HD05701;000107555135;PAA206554;2001769882;14400.000;01
HD04704;000107555153;PAA206554;2001769882;14400.000;04
HE05402;000107555151;PAA206554;2001769882;14400.000;02
HE05502;000107555150;PAA206554;2001769882;14400.000;02
HE05401;000107555149;PAA206554;2001769882;14400.000;01
HE05501;000107555148;PAA206554;2001769882;14400.000;01
HE05101;000107555146;PAA206554;2001769882;14400.000;01
HD05902;000107555134;PAA206554;2001769882;14400.000;02
HD05903;000107555147;PAA206554;2001769882;14400.000;03
HD05904;000107555133;PAA206554;2001769882;14400.000;04
HD05901;000107555132;PAA206554;2001769882;14400.000;01
HD05702;000107555131;PAA206554;2001769882;14400.000;02
HD04102;000107555182;PAA206554;2001773387;14400.000;02
HD04103;000107555181;PAA206554;2001773387;14400.000;03
HD04201;000107555180;PAA206554;2001773387;14400.000;01
HD04202;000107555179;PAA206554;2001773387;14400.000;02
HD04302;000107555178;PAA206554;2001773387;14400.000;02
HD04203;000107555177;PAA206554;2001773387;14400.000;03
HD04303;000107555176;PAA206554;2001773387;14400.000;03
HD04104;000107555175;PAA206554;2001773387;14400.000;04
HD04204;000107555174;PAA206554;2001773387;14400.000;04
HD04304;000107555173;PAA206554;2001773387;14400.000;04
HD04901;000107555172;PAA206554;2001773387;14400.000;01
HD04902;000107555171;PAA206554;2001773387;14400.000;02
HD05001;000107555170;PAA206554;2001773387;14400.000;01
HD05002;000107555169;PAA206554;2001773387;14400.000;02
HD04903;000107555168;PAA206554;2001773387;14400.000;03
HD05003;000107555167;PAA206554;2001773387;14400.000;03
HD05101;000107555166;PAA206554;2001773387;14400.000;01
HD05102;000107555165;PAA206554;2001773387;14400.000;02
HD04301;000107555157;PAA206554;2001773387;14400.000;01
HD05103;000107555164;PAA206554;2001773387;14400.000;03
HD05501;000107555158;PAA206554;2001773387;14400.000;01
HD04904;000107555163;PAA206554;2001773387;14400.000;04
HD05004;000107555162;PAA206554;2001773387;14400.000;04
HD05104;000107555161;PAA206554;2001773387;14400.000;04
HD05301;000107555160;PAA206554;2001773387;14400.000;01
HD05401;000107555159;PAA206554;2001773387;14400.000;01
HE02504;000107589949;PAA206554;2001773749;14400.000;04
HF01402;000107589910;PAA206554;2001773389;14400.000;02
HF04702;000107589923;PAA206554;2001773389;14400.000;02
HF01403;000107589898;PAA206554;2001773389;14400.000;03
HF04601;000107589925;PAA206554;2001773749;14400.000;01
HE05301;000107589924;PAA206554;2001773749;14400.000;01
HF01302;000107589908;PAA206554;2001773389;14400.000;02
HE03104;000107589926;PAA206554;2001773749;14400.000;04
HE03103;000107589927;PAA206554;2001773749;14400.000;03
HE03301;000107589907;PAA206554;2001773389;14400.000;01
HE02902;000107589928;PAA206554;2001773749;14400.000;02
HE03102;000107589929;PAA206554;2001773749;14400.000;02
HE02901;000107589930;PAA206554;2001773749;14400.000;01
HE03303;000107589906;PAA206554;2001773389;14400.000;03
HE03304;000107589905;PAA206554;2001773389;14400.000;04
HE03101;000107589931;PAA206554;2001773749;14400.000;01
HE03504;000107589904;PAA206554;2001773389;14400.000;04
HF01503;000107589932;PAA206554;2001773749;14400.000;03
HE03502;000107589903;PAA206554;2001773389;14400.000;02
HE03503;000107589902;PAA206554;2001773389;14400.000;03
HE03501;000107589901;PAA206554;2001773389;14400.000;01
HE02301;000107589944;PAA206554;2001773749;14400.000;01
HF01304;000107589900;PAA206554;2001773389;14400.000;04
HF01504;000107589899;PAA206554;2001773389;14400.000;04
HE02904;000107589933;PAA206554;2001773749;14400.000;04
HF01404;000107589919;PAA206554;2001773389;14400.000;04
HF01303;000107589918;PAA206554;2001773389;14400.000;03
HE02903;000107589934;PAA206554;2001773749;14400.000;03
HE03702;000107589917;PAA206554;2001773389;14400.000;02
HF01004;000107589935;PAA206554;2001773749;14400.000;04
HF01104;000107589936;PAA206554;2001773749;14400.000;04
HE03704;000107589916;PAA206554;2001773389;14400.000;04
HE03703;000107589915;PAA206554;2001773389;14400.000;03
HE02701;000107589937;PAA206554;2001773749;14400.000;01
HE03903;000107589914;PAA206554;2001773389;14400.000;03
HE03902;000107589913;PAA206554;2001773389;14400.000;02
HE03904;000107589912;PAA206554;2001773389;14400.000;04
HF01502;000107589938;PAA206554;2001773749;14400.000;02
HF04701;000107589911;PAA206554;2001773389;14400.000;01
HF00904;000107589939;PAA206554;2001773749;14400.000;04
HF04602;000107589920;PAA206554;2001773389;14400.000;02
HE02702;000107589940;PAA206554;2001773749;14400.000;02
HE03901;000107589921;PAA206554;2001773389;14400.000;01
HE02703;000107589941;PAA206554;2001773749;14400.000;03
HE03801;000107589922;PAA206554;2001773389;14400.000;01
HE02704;000107589942;PAA206554;2001773749;14400.000;04
HE02501;000107589943;PAA206554;2001773749;14400.000;01
HE02101;000107589945;PAA206554;2001773749;14400.000;01
HE02503;000107589946;PAA206554;2001773749;14400.000;03
HF01003;000107589947;PAA206554;2001773749;14400.000;03
HE02502;000107589948;PAA206554;2001773749;14400.000;02
HE03302;000107589909;PAA206554;2001773389;14400.000;02
HF00203;000107624746;PAA206554;2001773752;14400.000;03
HE00302;000107624723;PAA206554;2001773752;14400.000;02
HE00903;000107624724;PAA206554;2001773752;14400.000;03
HE00901;000107624725;PAA206554;2001773752;14400.000;01
HE01103;000107624726;PAA206554;2001773752;14400.000;03
HE01101;000107624727;PAA206554;2001773752;14400.000;01
HF00502;000107624729;PAA206554;2001773752;14400.000;02
HF00101;000107624728;PAA206554;2001773752;14400.000;01
HE01304;000107624730;PAA206554;2001773752;14400.000;04
HE01504;000107624731;PAA206554;2001773752;14400.000;04
HE01302;000107624732;PAA206554;2001773752;14400.000;02
HE01502;000107624733;PAA206554;2001773752;14400.000;02
HF00703;000107624734;PAA206554;2001773752;14400.000;03
HF00603;000107624735;PAA206554;2001773752;14400.000;03
HF00702;000107624736;PAA206554;2001773752;14400.000;02
HE01703;000107624737;PAA206554;2001773752;14400.000;03
HE02203;000107624738;PAA206554;2001773752;14400.000;03
HE02303;000107624739;PAA206554;2001773752;14400.000;03
HE02103;000107624740;PAA206554;2001773752;14400.000;03
HE02202;000107624741;PAA206554;2001773752;14400.000;02
HE02302;000107624742;PAA206554;2001773752;14400.000;02
HE02102;000107624743;PAA206554;2001773752;14400.000;02
HE04204;000107624744;PAA206554;2001773752;14400.000;04
HE04104;000107624745;PAA206554;2001773752;14400.000;04
HE04103;000107624722;PAA206554;2001773752;14400.000;03
HE04203;000107624721;PAA206554;2001773752;14400.000;03
HE05302;000107624750;PAA206554;2001775603;14400.000;02
HE05303;000107624759;PAA206554;2001775603;14400.000;03
HE05304;000107624758;PAA206554;2001775603;14400.000;04
HE05403;000107624757;PAA206554;2001775603;14400.000;03
HE05404;000107624756;PAA206554;2001775603;14400.000;04
HD04503;000107624755;PAA206554;2001775603;14400.000;03
HD04603;000107624754;PAA206554;2001775603;14400.000;03
HD04703;000107624753;PAA206554;2001775603;14400.000;03
HD05504;000107624751;PAA206554;2001775603;14400.000;04
HE04901;000107624770;PAA206554;2001775603;14400.000;01
HE05001;000107624769;PAA206554;2001775603;14400.000;01
HE04903;000107624768;PAA206554;2001775603;14400.000;03
HE04902;000107624767;PAA206554;2001775603;14400.000;02
HE05102;000107624766;PAA206554;2001775603;14400.000;02
HE05103;000107624765;PAA206554;2001775603;14400.000;03
HE05003;000107624764;PAA206554;2001775603;14400.000;03
HE05002;000107624763;PAA206554;2001775603;14400.000;02
HE04102;000107624762;PAA206554;2001775603;14400.000;02
HE04202;000107624761;PAA206554;2001775603;14400.000;02
HE04303;000107624760;PAA206554;2001775603;14400.000;03
HE04302;000107624775;PAA206554;2001775603;14400.000;02
HE04101;000107624774;PAA206554;2001775603;14400.000;01
HE04201;000107624773;PAA206554;2001775603;14400.000;01
HE04301;000107624772;PAA206554;2001775603;14400.000;01
HE05503;000107624771;PAA206554;2001775603;14400.000;03
HD05304;000107624752;PAA206554;2001775603;14400.000;04
HF00602;000107663384;PAA206554;2001777676;14400.000;02
HE01102;000107663386;PAA206554;2001777676;14400.000;02
HE02304;000107663364;PAA206554;2001777676;14400.000;04
HF00903;000107663365;PAA206554;2001777676;14400.000;03
HE02204;000107663366;PAA206554;2001777676;14400.000;04
HF00504;000107663367;PAA206554;2001777676;14400.000;04
HF00604;000107663368;PAA206554;2001777676;14400.000;04
HF00704;000107663369;PAA206554;2001777676;14400.000;04
HF01103;000107663370;PAA206554;2001777676;14400.000;03
HE01901;000107663371;PAA206554;2001777676;14400.000;01
HE01701;000107663372;PAA206554;2001777676;14400.000;01
HE01902;000107663373;PAA206554;2001777676;14400.000;02
HE01903;000107663374;PAA206554;2001777676;14400.000;03
HE01904;000107663375;PAA206554;2001777676;14400.000;04
HE01702;000107663376;PAA206554;2001777676;14400.000;02
HE01804;000107663377;PAA206554;2001777676;14400.000;04
HF00503;000107663378;PAA206554;2001777676;14400.000;03
HE01501;000107663379;PAA206554;2001777676;14400.000;01
HE01503;000107663380;PAA206554;2001777676;14400.000;03
HE01301;000107663381;PAA206554;2001777676;14400.000;01
HE01303;000107663382;PAA206554;2001777676;14400.000;03
HF00102;000107663383;PAA206554;2001777676;14400.000;02
HE01104;000107663390;PAA206554;2001777676;14400.000;04
HE00902;000107663391;PAA206554;2001777676;14400.000;02
HE00904;000107663393;PAA206554;2001777676;14400.000;04
HF00202;000107663394;PAA206554;2001777676;14400.000;02
HE00702;000107663339;PAA206554;2001775870;14400.000;02
HE05904;000107663316;PAA206554;2001775870;14400.000;04
HE05903;000107663317;PAA206554;2001775870;14400.000;03
HE05801;000107663318;PAA206554;2001775870;14400.000;01
HE05802;000107663319;PAA206554;2001775870;14400.000;02
HE05901;000107663321;PAA206554;2001775870;14400.000;01
HF00700;000107663320;PAA206554;2001775870;14400.000;00
HE00103;000107663323;PAA206554;2001775870;14400.000;03
HE00102;000107663322;PAA206554;2001775870;14400.000;02
HF00800;000107663325;PAA206554;2001775870;14400.000;00
HE00201;000107663324;PAA206554;2001775870;14400.000;01
HF00600;000107663326;PAA206554;2001775870;14400.000;00
HE00202;000107663327;PAA206554;2001775870;14400.000;02
HF03503;000107663329;PAA206554;2001775870;14400.000;03
HF00201;000107663328;PAA206554;2001775870;14400.000;01
HF00304;000107663330;PAA206554;2001775870;14400.000;04
HF00303;000107663331;PAA206554;2001775870;14400.000;03
HF00204;000107663314;PAA206554;2001775870;14400.000;04
HE00504;000107663333;PAA206554;2001775870;14400.000;04
HF00302;000107663332;PAA206554;2001775870;14400.000;02
HE00502;000107663334;PAA206554;2001775870;14400.000;02
HE00503;000107663335;PAA206554;2001775870;14400.000;03
HE00501;000107663337;PAA206554;2001775870;14400.000;01
HE00704;000107663336;PAA206554;2001775870;14400.000;04
HE00703;000107663338;PAA206554;2001775870;14400.000;03
HE00701;000107663315;PAA206554;2001775870;13300.000;01
HF03701;000107794799;PAA206553;2001774876;14400.000;01
HF01701;000107794801;PAA206553;2001774876;14400.000;01
HF01901;000107794800;PAA206553;2001774876;14400.000;01
HF03501;000107794796;PAA206553;2001774876;14400.000;01
HF03201;000107794797;PAA206553;2001774876;14400.000;01
HF02601;000107794789;PAA206553;2001774875;14400.000;01
HF01801;000107794791;PAA206553;2001774875;14400.000;01
HF02101;000107794792;PAA206553;2001774875;14400.000;01
HF02001;000107794777;PAA206553;2001769890;14400.000;01
HF01702;000107794778;PAA206553;2001769890;14400.000;02
HF03702;000107794783;PAA206553;2001769938;14400.000;02
HF02903;000107794785;PAA206553;2001769938;14400.000;03
HF01902;000107794786;PAA206553;2001769938;14400.000;02
HF02002;000107794780;PAA206553;2001769890;14400.000;02
HF02301;000107794781;PAA206553;2001769890;14400.000;01
HF02501;000107794782;PAA206553;2001769890;14400.000;01
HF02801;000107794787;PAA206553;2001769938;14400.000;01
HF03101;000107794788;PAA206553;2001769938;14400.000;01
HF03301;000107794793;PAA206553;2001774875;14400.000;01
HE05702;000107794794;PAA206553;2001774875;14400.000;02
HF03901;000107794784;PAA206553;2001769938;13300.000;01
HF03502;000107794779;PAA206553;2001769890;13300.000;02
HF03003;000107794795;PAA206553;2001774875;12900.000;03
HF02901;000107794798;PAA206553;2001774876;12900.000;01
HF04302;000107828054;PAA206553;2001764389;14400.000;02
HF04202;000107828065;PAA206554;2001761256;14400.000;02
HF04502;000107828053;PAA206553;2001764389;14400.000;02
HF04501;000107828049;PAA206553;2001764389;14400.000;01
HF04503;000107828055;PAA206554;2001749733;12900.000;03
HF04101;000107828050;PAA206553;2001764389;14400.000;01
HD05404;000107828057;PAA206554;2001761256;14400.000;04
HF04103;000107828051;PAA206553;2001764389;14400.000;03
HF04203;000107828048;PAA206553;2001757671;14400.000;03
HE00101;000107828047;PAA206553;2001757671;14400.000;01
HF04102;000107828046;PAA206553;2001757671;14400.000;02
HF01001;000107828045;PAA206553;2001757671;14400.000;01
HF01101;000107828044;PAA206553;2001757671;14400.000;01
HF01002;000107828039;PAA206553;2001757309;14400.000;02
HF00902;000107828040;PAA206553;2001757309;9600.000;02
HF01102;000107828058;PAA206554;2001761256;14400.000;02
HF00901;000107828061;PAA206554;2001761256;14400.000;01
HF03903;000107828042;PAA206553;2001757671;14400.000;03
HF03802;000107828060;PAA206554;2001761256;14400.000;02
HF04201;000107828038;PAA206553;2001757286;14400.000;01
HF03803;000107828041;PAA206553;2001757309;14400.000;03
HF04301;000107828052;PAA206553;2001764389;14400.000;01
HF04303;000107828056;PAA206554;2001763669;12900.000;03
HF03902;000107828043;PAA206553;2001757671;13300.000;02
HF03703;000107828063;PAA206554;2001761256;13300.000;03
HF03402;000107828098;PAA206553;2001766149;14400.000;02
HF03103;000107828093;PAA206553;2001766149;14400.000;03
HF03302;000107828103;PAA206553;2001766556;13300.000;02
HF03403;000107828104;PAA206553;2001766556;14400.000;03
HF03303;000107828094;PAA206553;2001766149;14400.000;03
HF03202;000107828097;PAA206553;2001766149;14400.000;02
HF02603;000107828087;PAA206553;2001764750;14400.000;03
HF02902;000107828102;PAA206553;2001766556;14400.000;02
HF02602;000107828095;PAA206553;2001766149;14400.000;02
HF01903;000107828092;PAA206553;2001764750;14400.000;03
HF02202;000107828100;PAA206553;2001766556;14400.000;02
HF02702;000107828091;PAA206553;2001764750;13300.000;02
HF02502;000107828090;PAA206553;2001764750;14400.000;02
HF02402;000107828089;PAA206553;2001764750;14400.000;02
HF01703;000107828088;PAA206553;2001764750;14400.000;03
HF01803;000107828101;PAA206553;2001766556;14400.000;03
HF02102;000107828113;PAA206553;2001769889;14400.000;02
HF02703;000107828099;PAA206553;2001766556;14400.000;03
HF03801;000107828112;PAA206553;2001769889;14400.000;01
HF02303;000107828110;PAA206553;2001769889;14400.000;03
HF02503;000107828105;PAA206553;2001769889;14400.000;03
HF02103;000107828108;PAA206553;2001769889;14400.000;03
HF02203;000107828106;PAA206553;2001769889;12900.000;03
HF03002;000107828096;PAA206553;2001766149;13300.000;02
HF00301;000107828036;PAA206553;2001757286;10900.000;01
HP04203;000107790315;H000028309;CK2310P102;25.040;03
HP04203;000107790315;H000028309;CK2310P102;24.620;03
HP04203;000107790315;H000028309;CK2310P102;26.750;03
HP04203;000107790315;H000028309;CK2310P102;24.520;03
HP04203;000107790315;H000028309;CK2310P102;23.240;03
HP04203;000107790315;H000028309;CK2310P102;27.230;03
HP04105;000107810378;H000028309;CK2310P102;26.170;05
HP04105;000107810378;H000028309;CK2310P102;27.830;05
HP04105;000107810378;H000028309;CK2310P102;29.320;05
HP04105;000107810378;H000028309;CK2310P102;21.380;05
HP04105;000107810378;H000028309;CK2310P102;20.680;05
HP04105;000107810378;H000028309;CK2310P102;24.820;05
HP04501;000107810380;H000028309;CK2310P102;20.180;01
HP04501;000107810380;H000028309;CK2310P102;29.960;01
HP04501;000107810380;H000028309;CK2310P102;28.220;01
HP04501;000107810380;H000028309;CK2310P102;25.680;01
HP04501;000107810380;H000028309;CK2310P102;25.630;01
HP04501;000107810380;H000028309;CK2310P102;23.800;01
HP04502;000107790317;H000028309;CK2311P055;25.510;02
HP04502;000107790317;H000028309;CK2311P055;26.790;02
HP04502;000107790317;H000028309;CK2311P055;23.020;02
HP04502;000107790317;H000028309;CK2311P055;21.360;02
HP04502;000107790317;H000028309;CK2311P055;29.390;02
HP04502;000107790317;H000028309;CK2311P055;23.370;02
HP04503;000107810386;H000028309;CK2311P055;24.250;03
HP04503;000107810386;H000028309;CK2311P055;23.150;03
HP04503;000107810386;H000028309;CK2311P055;21.950;03
HP04503;000107810386;H000028309;CK2311P055;26.630;03
HP04503;000107810386;H000028309;CK2311P055;21.080;03
HP04503;000107810386;H000028309;CK2311P055;21.860;03
HP04504;000107810379;H000028309;CK2310P102;22.700;04
HP04504;000107810379;H000028309;CK2310P102;23.800;04
HP04504;000107810379;H000028309;CK2310P102;22.250;04
HP04504;000107810379;H000028309;CK2310P102;23.930;04
HP04504;000107810379;H000028309;CK2310P102;24.560;04
HP04504;000107810379;H000028309;CK2310P102;20.900;04
HP04106;000107790316;H000028309;CK2311P046;24.930;06
HP04106;000107790316;H000028309;CK2311P046;24.920;06
HP04106;000107790316;H000028309;CK2311P046;21.330;06
HP04106;000107790316;H000028309;CK2311P046;13.870;06
HP04106;000107790316;H000028309;CK2311P046;28.630;06
HP04106;000107790316;H000028309;CK2311P046;25.080;06
HP04905;000107790318;H000028309;CK2311P085;20.130;05
HP04905;000107790318;H000028309;CK2311P085;21.640;05
HP04905;000107790318;H000028309;CK2311P085;24.290;05
HP04905;000107790318;H000028309;CK2311P085;21.470;05
HP04905;000107790318;H000028309;CK2311P085;23.840;05
HP04905;000107790318;H000028309;CK2311P085;21.060;05
HP10101;000107810383;H000028309;CK2311P085;1.950;01
HP10101;000107810383;H000028309;CK2311P085;27.620;01
HP10101;000107810383;H000028309;CK2311P085;18.400;01
HP10201;000107810382;H000028309;CK2311P085;16.710;01
HP10201;000107810382;H000028309;CK2311P085;24.120;01
HP10201;000107810382;H000028309;CK2311P085;26.820;01
HP10201;000107810382;H000028309;CK2311P085;19.960;01
HP10201;000107810382;H000028309;CK2311P085;22.190;01
HP10201;000107810382;H000028309;CK2311P085;22.870;01
HP10301;000107810381;H000028309;CK2311P085;22.840;01
HP10301;000107810381;H000028309;CK2311P085;26.680;01
HP10301;000107810381;H000028309;CK2311P085;20.880;01
HP10301;000107810381;H000028309;CK2311P085;25.160;01
HP10301;000107810381;H000028309;CK2311P085;24.850;01
HP10301;000107810381;H000028309;CK2311P085;27.600;01
HP10202;000107810377;H000028309;CK2310P102;5.030;02
HP10302;000107810389;H000028309;CK2311P055;10.830;02
HP05001;000107810384;H000028309;CK2311P085;20.910;01
HP05001;000107810384;H000028309;CK2311P085;20.720;01
HP05001;000107810384;H000028309;CK2311P085;18.900;01
HP05001;000107810384;H000028309;CK2311P085;20.760;01
HP05001;000107810384;H000028309;CK2311P085;18.060;01
HP05001;000107810384;H000028309;CK2311P085;17.580;01
HP04506;000107810387;H000028309;CK2311P055;20.950;06
HP04506;000107810387;H000028309;CK2311P055;24.030;06
HP04506;000107810387;H000028309;CK2311P055;20.730;06
HP04506;000107810387;H000028309;CK2311P055;27.370;06
HP04506;000107810387;H000028309;CK2311P055;21.410;06
HP04506;000107810387;H000028309;CK2311P055;23.380;06
HP04604;000107810388;H000028309;CK2311P055;24.030;04
HP04604;000107810388;H000028309;CK2311P055;26.510;04
HP04604;000107810388;H000028309;CK2311P055;24.010;04
HP04604;000107810388;H000028309;CK2311P055;23.830;04
HP04604;000107810388;H000028309;CK2311P055;26.060;04
HP04604;000107810388;H000028309;CK2311P055;21.470;04
HP04201;000107810393;H000028309;CK2311P046;24.310;01
